,id,book_id,isbn,authors,original_publication_year,title,average_rating,ratings_count,small_image_url
6324,6325,238141,425210731,J.D. Robb,2006.0,"Memory in Death (In Death, #22)",4.31,19613,https://images.gr-assets.com/books/1299457743s/238141.jpg
6325,6326,46114,156949601,Virginia Woolf,1931.0,The Waves,4.14,15965,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6326,6327,280410,385516401,Jeffrey Toobin,2007.0,The Nine: Inside the Secret World of the Supreme Court,4.06,12426,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6327,6328,9724798,452297036,Sarah Jio,2011.0,The Violets of March,3.8,17379,https://images.gr-assets.com/books/1299776782s/9724798.jpg
6328,6329,8574333,307593916,"Kyung-Sook Shin, 신경숙, Chi-Young Kim",2008.0,Please Look After Mom,3.76,12130,https://images.gr-assets.com/books/1320413213s/8574333.jpg
6329,6330,243298,345388666,David Eddings,1993.0,"The Shining Ones (The Tamuli, #2)",3.95,19083,https://images.gr-assets.com/books/1403187182s/243298.jpg
6330,6331,105973,785117210,"Brian Michael Bendis, Olivier Coipel, Tim Townsend, Rick Magyar, John Dell, Scott Hanna, Frank D'Armata, Chris Eliopoulos, James Taveras, Omar Otieku, Tom Valente, Esad Ribic",2006.0,House of M,3.97,14960,https://images.gr-assets.com/books/1409502209s/105973.jpg
6331,6332,6178065,525421351,Heather Brewer,2009.0,"Tenth Grade Bleeds (The Chronicles of Vladimir Tod, #3)",4.24,17579,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6332,6333,42696,60827882,Leon Uris,1976.0,Trinity,4.23,16056,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6333,6334,667234,394800028,Dr. Seuss,1958.0,The Cat in the Hat Comes Back,3.83,22229,https://images.gr-assets.com/books/1332799738s/667234.jpg
6334,6335,316496,702229784,Peter Carey,1988.0,Oscar and Lucinda,3.72,15139,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6335,6336,7058,375422730,Alexander McCall Smith,2007.0,"The Good Husband of Zebra Drive (No. 1 Ladies' Detective Agency, #8)",4.06,18329,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6336,6337,827685,451527542,"Booker T. Washington, Ishmael Reed",1900.0,Up from Slavery,4.09,15038,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6337,6338,93796,399154221,Daniel Silva,2007.0,"The Secret Servant (Gabriel Allon, #7)",4.25,14335,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6338,6339,11201007,NA,Laura Kaye,2011.0,"Hearts in Darkness (Hearts in Darkness, #1)",3.86,20939,https://images.gr-assets.com/books/1306632316s/11201007.jpg
6339,6340,61903,743468422,Lois McMaster Bujold,1986.0,"Shards of Honour  (Vorkosigan Saga, #1)",4.13,16756,https://images.gr-assets.com/books/1392767899s/61903.jpg
6340,6341,71292,752866052,"René Goscinny, Albert Uderzo, Anthea Bell, Derek Hockridge",1960.0,"Asterix the Gaul (Asterix, #1)",4.18,16011,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6341,6342,112872,1589190637,Jan Karon,1995.0,"A Light in the Window (Mitford Years, #2)",4.23,17083,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6342,6343,16055475,1455574880,Jessica Sorensen,2013.0,"The Forever of Ella and Micha (The Secret, #2)",4.1,24776,https://images.gr-assets.com/books/1363575595s/16055475.jpg
6343,6344,2210921,553804332,Lisa Gardner,2008.0,"Say Goodbye (Quincy & Rainie, #6)",4.12,16057,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6344,6345,579143,307105474,Gertrude Crampton,1946.0,Scuffy the Tugboat (Big Little Golden Book),4.11,17186,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6345,6346,111021,006074457X,Erin Hunter,2005.0,"Dawn (Warriors: The New Prophecy, #3)",4.31,19824,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6346,6347,239388,307118398,Mercer Mayer,1977.0,Just Me and My Dad (Little Critter),4.19,16315,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6347,6348,34760,034546639X,Robert Fulghum,1986.0,All I Really Need to Know I Learned in Kindergarten,4.03,15816,https://images.gr-assets.com/books/1403541609s/34760.jpg
6348,6349,144792,312981260,Matthew Reilly,1999.0,Temple,4.04,14961,https://images.gr-assets.com/books/1312054860s/144792.jpg
6349,6350,555500,786837888,"Dave Barry, Ridley Pearson, Greg Call",2007.0,"Peter and the Secret of Rundoon (Peter and the Starcatchers, #3)",4.16,18570,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6350,6351,3858,767915747,Sarah Macdonald,2002.0,Holy Cow: An Indian Adventure,3.51,13627,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6351,6352,13272498,345515633,Tess Gerritsen,2012.0,"Last to Die (Rizzoli & Isles, #10)",4.1,16036,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6352,6353,6931246,034549749X,China Miéville,2010.0,Kraken,3.6,16078,https://images.gr-assets.com/books/1320551670s/6931246.jpg
6353,6354,10031,184391400X,Jean-Paul Sartre,1939.0,The Wall,4.07,12180,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6354,6355,18764826,1476702993,Lisa Jewell,2013.0,The House We Grew Up In,3.88,11546,https://images.gr-assets.com/books/1407719574s/18764826.jpg
6355,6356,13337715,7466064,George R.R. Martin,2011.0,"A Dance with Dragons: Dreams and Dust (A Song of Ice and Fire #5, Part 1 of 2)",4.32,11636,https://images.gr-assets.com/books/1331401651s/13337715.jpg
6356,6357,10517947,141658661X,Brad Thor,2011.0,"Full Black (Scot Harvath, #10)",4.26,13240,https://images.gr-assets.com/books/1393773645s/10517947.jpg
6357,6358,17989312,NA,Helen Bryan,2012.0,The Sisterhood,3.75,7967,https://images.gr-assets.com/books/1371249679s/17989312.jpg
6358,6359,17488,340796146,Enid Blyton,1942.0,"Five on a Treasure Island (Famous Five, #1)",4.06,15877,https://images.gr-assets.com/books/1408926754s/17488.jpg
6359,6360,675905,312997191,Elin Hilderbrand,2003.0,Summer People,3.93,14369,https://images.gr-assets.com/books/1317063942s/675905.jpg
6360,6361,70489,836213122,Bill Watterson,1996.0,There's Treasure Everywhere: A Calvin and Hobbes Collection,4.74,16766,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6361,6362,282425,1569319960,"Yoko Kamio, 神尾葉子",1992.0,"Boys Over Flowers: Hana Yori Dango, Vol. 1 (Boys Over Flowers, #1)",4.12,14295,https://images.gr-assets.com/books/1357464446s/282425.jpg
6362,6363,7841446,1416596585,Steven Levy,2011.0,"In the Plex: How Google Thinks, Works, and Shapes Our Lives",3.83,18464,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6363,6364,28923,571225403,Kazuo Ishiguro,2000.0,When We Were Orphans,3.45,13886,https://images.gr-assets.com/books/1465820100s/28923.jpg
6364,6365,17833099,NA,Linda Kage,2013.0,"Price of a Kiss (Forbidden Men, #1)",4.1,25625,https://images.gr-assets.com/books/1375792540s/17833099.jpg
6365,6366,6407014,393068579,David Small,2009.0,Stitches,4.03,17589,https://images.gr-assets.com/books/1327728261s/6407014.jpg
6366,6367,10836810,1594488134,Ellis Avery,2012.0,The Last Nude,3.77,13280,https://images.gr-assets.com/books/1305496356s/10836810.jpg
6367,6368,58894,590554107,Tamora Pierce,1998.0,"Daja's Book (Circle of Magic, #3)",4.06,22695,https://images.gr-assets.com/books/1328860149s/58894.jpg
6368,6369,61926,345419359,Anne McCaffrey,1991.0,"All the Weyrs of Pern (Pern, #11)",4.15,18265,https://images.gr-assets.com/books/1322034004s/61926.jpg
6369,6370,23714532,NA,Jamie McGuire,2015.0,"Beautiful Sacrifice (The Maddox Brothers, #3)",4.08,21020,https://images.gr-assets.com/books/1429578280s/23714532.jpg
6370,6371,91989,345481305,Naomi Novik,2006.0,"Black Powder War (Temeraire, #3)",3.9,18778,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6371,6372,107789,1416503811,Julie Garwood,2000.0,"Heartbreaker (Buchanan-Renard, #1)",4.02,19000,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6372,6373,839263,590480871,David Shannon,1999.0,David Goes To School,4.16,15654,https://images.gr-assets.com/books/1360057930s/839263.jpg
6373,6374,58893,590554115,Tamora Pierce,1999.0,"Briar's Book (Circle of Magic, #4)",4.14,23152,https://images.gr-assets.com/books/1481568171s/58893.jpg
6374,6375,480570,380710811,Colleen McCullough,1990.0,"The First Man in Rome (Masters of Rome, #1)",4.08,15362,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6375,6376,175242,067102731X,John Connolly,1999.0,"Every Dead Thing (Charlie Parker, #1)",4.01,14390,https://images.gr-assets.com/books/1393929687s/175242.jpg
6376,6377,93801,014101587X,Daniel Silva,2003.0,"The Confessor (Gabriel Allon, #3)",4.14,13166,https://images.gr-assets.com/books/1341575498s/93801.jpg
6377,6378,217376,345479122,"Tomoko Hayakawa, David Ury",2000.0,"The Wallflower, Vol. 1 (The Wallflower, #1)",4.15,16399,https://images.gr-assets.com/books/1320462572s/217376.jpg
6378,6379,10869746,312547730,"Robert Kirkman, Jay Bonansinga",2011.0,Rise of the Governor (The Walking Dead #1),3.9,13076,https://images.gr-assets.com/books/1366212058s/10869746.jpg
6379,6380,66683,786929804,R.A. Salvatore,2002.0,"The Thousand Orcs (Forgotten Realms: Hunter's Blades, #1; Legend of Drizzt, #14)",4.08,14329,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6380,6381,26131641,812996089,Anna Quindlen,2016.0,Miller's Valley,3.89,12391,https://images.gr-assets.com/books/1447962407s/26131641.jpg
6381,6382,18452,080213422X,Jerzy Kosiński,1965.0,The Painted Bird,3.94,14284,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6382,6383,34310,752876872,Maeve Binchy,1994.0,The Glass Lake,3.89,16073,https://images.gr-assets.com/books/1342485933s/34310.jpg
6383,6384,96884,465028020,Jonathan Haidt,2005.0,The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom,4.12,13282,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6384,6385,204779,1594567395,Edgar Allan Poe,1842.0,The Masque of the Red Death,4.08,17728,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6385,6386,7438179,345496574,Peter F. Hamilton,2009.0,The Evolutionary Void,4.25,13440,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6386,6387,7100490,1416989404,L.J. Smith,1997.0,"The Forbidden Game (The Forbidden Game, #1-3)",4.19,18443,https://images.gr-assets.com/books/1405784030s/7100490.jpg
6387,6388,1754206,1416953558,Elizabeth Scott,2008.0,Perfect You,3.7,20858,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6388,6389,37398,452269652,Toni Morrison,1992.0,Jazz,3.78,14853,https://images.gr-assets.com/books/1317531331s/37398.jpg
6389,6390,89369,1405204273,Benjamin Hoff,1992.0,The Te of Piglet,3.81,13325,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6390,6391,22193,316735167,Cecily von Ziegesar,2004.0,"You're the One That I Want (Gossip Girl, #6)",3.71,16643,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6391,6392,158516,810114844,"Ilya Ilf, Eugene Petrov, Maurice Friedberg, John H.C. Richardson",1927.0,The Twelve Chairs,4.42,13688,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6392,6393,427920,1558744630,"Jack Canfield, Mark Victor Hansen, Kimberly Kirberger",1997.0,"Chicken Soup for the Teenage Soul: 101 Stories of Life, Love and Learning (Chicken Soup for the Soul)",3.91,14722,https://images.gr-assets.com/books/1331052651s/427920.jpg
6393,6394,18656036,316231053,Megan Abbott,2014.0,The Fever,3.12,14775,https://images.gr-assets.com/books/1381359885s/18656036.jpg
6394,6395,125423,399218858,Eric Carle,1990.0,The Very Quiet Cricket,4.07,17016,https://images.gr-assets.com/books/1309287060s/125423.jpg
6395,6396,393146,763631620,Alison Croggon,2002.0,"The Naming (The Books of Pellinor, #1)",4.0,19214,https://images.gr-assets.com/books/1378497748s/393146.jpg
6396,6397,155421,441010652,Simon R. Green,2003.0,"Something from the Nightside (Nightside, #1)",3.77,19206,https://images.gr-assets.com/books/1354812342s/155421.jpg
6397,6398,905092,740718584,Thomas J. Stanley,2006.0,The Millionaire Mind,4.15,14795,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6398,6399,84054,6178715,Sidney Sheldon,1992.0,The Stars Shine Down,3.65,12874,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6399,6400,676555,811826848,"The Beatles, Paul McCartney, Ringo Starr, John Lennon, George Harrison",2000.0,The Beatles Anthology,4.38,12474,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6400,6401,7640261,61707803,"Christopher  Ryan, Cacilda Jethá",2010.0,Sex at Dawn: The Prehistoric Origins of Modern Sexuality,4.02,12521,https://images.gr-assets.com/books/1291105594s/7640261.jpg
6401,6402,37451,316911488,Cecily von Ziegesar,2002.0,"You Know You Love Me (Gossip Girl, #2)",3.53,18052,https://images.gr-assets.com/books/1388599269s/37451.jpg
6402,6403,6609490,1442402849,"Annette Pollert, L.J. Smith",2009.0,Night World: The Ultimate Fan Guide,4.36,13626,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6403,6404,835202,688040748,Vera B. Williams,1982.0,A Chair for My Mother,4.2,19919,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6404,6405,12021,349103232,Iain Banks,1992.0,The Crow Road,4.07,14365,https://images.gr-assets.com/books/1330063373s/12021.jpg
6405,6406,46661,385338104,Jonathan Tropper,2003.0,The Book of Joe,3.95,13064,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6406,6407,68380,880386525,"Margaret Weis, Tracy Hickman",1985.0,Dragonlance Chronicles (Dragonlance #1-3),4.21,13553,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6407,6408,1003761,1421505754,Kiyoko Arai,2004.0,"Beauty Pop, Vol. 1 (Beauty Pop, #1)",4.15,16223,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6408,6409,79879,61119725,Eric Carle,1997.0,From Head to Toe,4.18,16074,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6409,6410,48758,1590521676,Joshua Harris,2000.0,Boy Meets Girl: Say Hello to Courtship,3.78,13868,https://images.gr-assets.com/books/1170356477s/48758.jpg
6410,6411,21328,1401205003,"Bill Willingham, Mark Buckingham, David Hahn, Steve Leialoha",2006.0,"Fables, Vol. 6: Homelands",4.3,18893,https://images.gr-assets.com/books/1327962707s/21328.jpg
6411,6412,20761374,NA,Whitney G.,2014.0,"Reasonable Doubt: Volume 1 (Reasonable Doubt, #1)",4.13,25788,https://images.gr-assets.com/books/1395319856s/20761374.jpg
6412,6413,2924318,374299102,Marilynne Robinson,2008.0,"Home (Gilead, #2)",3.97,13851,https://images.gr-assets.com/books/1426188598s/2924318.jpg
6413,6414,23647129,718031822,Jen Hatmaker,2015.0,For the Love: Fighting for Grace in a World of Impossible Standards,4.1,16200,https://images.gr-assets.com/books/1426296433s/23647129.jpg
6414,6415,16299256,NA,J. Sterling,2013.0,"The Game Changer (The Perfect Game, #2)",4.11,23295,https://images.gr-assets.com/books/1358236349s/16299256.jpg
6415,6416,18775297,1476751803,Christina Lauren,2014.0,"Sweet Filthy Boy (Wild Seasons, #1)",4.16,25337,https://images.gr-assets.com/books/1395723782s/18775297.jpg
6416,6417,44133,521293731,William Shakespeare,1600.0,The Winter's Tale,3.69,15385,https://images.gr-assets.com/books/1327893509s/44133.jpg
6417,6418,3437328,1405088834,Peter F. Hamilton,2008.0,The Temporal Void,4.24,13478,https://images.gr-assets.com/books/1357349093s/3437328.jpg
6418,6419,19536001,1607069466,"Matt Fraction, Chip Zdarsky",2014.0,"Sex Criminals, Vol. 1: One Weird Trick",3.99,22017,https://images.gr-assets.com/books/1396977214s/19536001.jpg
6419,6420,31157,842361936,"Tim LaHaye, Jerry B. Jenkins",2003.0,"The Rising: Antichrist is Born  (Before They Were Left Behind, #1)",4.18,13412,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6420,6421,16070143,375990690,Lauren Kate,2013.0,"Teardrop (Teardrop, #1)",3.65,18998,https://images.gr-assets.com/books/1360596375s/16070143.jpg
6421,6422,6495359,399156399,Patricia Cornwell,2009.0,"The Scarpetta Factor (Kay Scarpetta, #17)",3.67,16388,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6422,6423,20443235,374384738,Marie Rutkoski,2016.0,"The Winner's Kiss (The Winner's Trilogy, #3)",4.29,23125,https://images.gr-assets.com/books/1455809407s/20443235.jpg
6423,6424,17377032,NA,R.K. Lilley,2013.0,"Bad Things (Tristan & Danika, #1)",4.33,27420,https://images.gr-assets.com/books/1364053596s/17377032.jpg
6424,6425,77449,345382846,Sharon Kay Penman,1985.0,"Here be Dragons (Welsh Princes, #1)",4.3,16205,https://images.gr-assets.com/books/1448657042s/77449.jpg
6425,6426,9762,1400045371,"Byron Katie, Stephen Mitchell",2002.0,Loving What Is: Four Questions That Can Change Your Life,4.15,12568,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6426,6427,11824,60521228,"Sid Fleischman, Peter Sís",1986.0,The Whipping Boy,3.54,18090,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6427,6428,31538635,1781106282,"J.K. Rowling, MinaLima",2016.0,"Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies (Pottermore Presents, #1)",4.22,16285,https://images.gr-assets.com/books/1471436733s/31538635.jpg
6428,6429,48811,448445867,Carolyn Keene,NA,Nancy Drew: #1-64,4.19,16743,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6429,6430,275245,1593080786,"George Bernard Shaw, John A. Bertolini",2004.0,Pygmalion and Three Other Plays,4.01,16568,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6430,6431,35430,345477367,Drew Karpyshyn,2006.0,"Path of Destruction (Star Wars: Darth Bane, #1)",4.25,13197,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6431,6432,23743603,NA,Elizabeth  Hall,2015.0,Miramont's Ghost,3.34,14295,https://images.gr-assets.com/books/1418787928s/23743603.jpg
6432,6433,10401084,758272812,Brigid Kemmerer,2012.0,"Storm (Elemental, #1)",3.96,21281,https://images.gr-assets.com/books/1325995724s/10401084.jpg
6433,6434,9462775,61976792,Maureen Johnson,2011.0,"The Last Little Blue Envelope (Little Blue Envelope, #2)",3.86,19275,https://images.gr-assets.com/books/1288297853s/9462775.jpg
6434,6435,16884,684813785,Richard Rhodes,1986.0,The Making of the Atomic Bomb,4.32,12201,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
